0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.244880	26.471889	30.698898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.433906	31.660915	35.887924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32.622932	36.849941	41.076950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37.811958	42.038967	46.265976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
43.000984	47.227993	51.455002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
48.190010	52.417019	56.644028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
53.379036	57.606045	61.833054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
